"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"145.1","2021-11-18"," 9:17:00 AM","2021-11-18"," 3:15:00 PM","PE","17950","Buy","25","65.50","184.05","","2963.75"
"145.2","2021-11-18"," 9:17:00 AM","2021-11-18"," 9:30:00 AM","PE","17900","Sell","25","40.15","48.20","","-201.25"
"146","2021-11-25"," 9:17:00 AM","2021-11-25"," 9:19:00 AM","","","","","","","16.34","-332.50"
"146.1","2021-11-25"," 9:17:00 AM","2021-11-25"," 9:19:00 AM","PE","17400","Buy","25","54.85","49.10","","-143.75"
"146.2","2021-11-25"," 9:17:00 AM","2021-11-25"," 9:18:00 AM","PE","17350","Sell","25","37.75","45.30","","-188.75"
"147","2021-12-02"," 9:17:00 AM","2021-12-02"," 3:15:00 PM","","","","","","","19.05","931.25"
"147.1","2021-12-02"," 9:17:00 AM","2021-12-02"," 9:21:00 AM","PE","17200","Buy","25","72.45","57.65","","-370.00"
"147.2","2021-12-02"," 9:17:00 AM","2021-12-02"," 3:15:00 PM","PE","17150","Sell","25","52.15","0.10","","1301.25"
"148","2021-12-09"," 9:17:00 AM","2021-12-09"," 12:37:00 PM","","","","","","","16.55","-380.00"
"148.1","2021-12-09"," 9:17:00 AM","2021-12-09"," 12:37:00 PM","PE","17550","Buy","25","62.70","55.70","","-175.00"
"148.2","2021-12-09"," 9:17:00 AM","2021-12-09"," 9:21:00 AM","PE","17500","Sell","25","41.00","49.20","","-205.00"
"149","2021-12-16"," 9:17:00 AM","2021-12-16"," 3:15:00 PM","","","","","","","16.03","1503.75"
"149.1","2021-12-16"," 9:17:00 AM","2021-12-16"," 3:15:00 PM","PE","17350","Buy","25","50.15","116.15","","1650.00"
"149.2","2021-12-16"," 9:17:00 AM","2021-12-16"," 9:18:00 AM","PE","17300","Sell","25","29.15","35.00","","-146.25"
"150","2021-12-23"," 9:17:00 AM","2021-12-23"," 9:27:00 AM","","","","","","","16.33","-295.00"
"150.1","2021-12-23"," 9:17:00 AM","2021-12-23"," 9:27:00 AM","PE","17050","Buy","25","47.25","41.20","","-151.25"
"150.2","2021-12-23"," 9:17:00 AM","2021-12-23"," 9:18:00 AM","PE","17000","Sell","25","28.85","34.60","","-143.75"
"151","2021-12-30"," 9:17:00 AM","2021-12-30"," 3:15:00 PM","","","","","","","16.49","431.25"
"151.1","2021-12-30"," 9:17:00 AM","2021-12-30"," 9:18:00 AM","PE","17150","Buy","25","41.90","33.50","","-210.00"
"151.2","2021-12-30"," 9:17:00 AM","2021-12-30"," 3:15:00 PM","PE","17100","Sell","25","25.75","0.10","","641.25"
"152","2022-01-06"," 9:17:00 AM","2022-01-06"," 1:36:00 PM","","","","","","","17.66","-195.00"
"152.1","2022-01-06"," 9:17:00 AM","2022-01-06"," 1:36:00 PM","PE","17750","Buy","25","34.60","31.25","","-83.75"
"152.2","2022-01-06"," 9:17:00 AM","2022-01-06"," 9:18:00 AM","PE","17700","Sell","25","22.30","26.75","","-111.25"
"153","2022-01-13"," 9:17:00 AM","2022-01-13"," 10:39:00 AM","","","","","","","17.44","-235.00"
"153.1","2022-01-13"," 9:17:00 AM","2022-01-13"," 9:18:00 AM","PE","18200","Buy","25","44.65","35.70","","-223.75"
"153.2","2022-01-13"," 9:17:00 AM","2022-01-13"," 10:39:00 AM","PE","18150","Sell","25","27.40","27.85","","-11.25"
"154","2022-01-20"," 9:17:00 AM","2022-01-20"," 9:39:00 AM","","","","","","","17.92","-238.75"
"154.1","2022-01-20"," 9:17:00 AM","2022-01-20"," 9:39:00 AM","PE","17900","Buy","25","39.35","34.40","","-123.75"
"154.2","2022-01-20"," 9:17:00 AM","2022-01-20"," 9:22:00 AM","PE","17850","Sell","25","22.95","27.55","","-115.00"
"155","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:19:00 AM","","","","","","","23.41","-290.00"
"155.1","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:18:00 AM","PE","17000","Buy","25","110.25","88.20","","-551.25"
"155.2","2022-01-27"," 9:17:00 AM","2022-01-27"," 9:19:00 AM","PE","16950","Sell","25","89.70","79.25","","261.25"
"156","2022-02-03"," 9:17:00 AM","2022-02-03"," 3:15:00 PM","","","","","","","18.64","3091.25"
"156.1","2022-02-03"," 9:17:00 AM","2022-02-03"," 3:15:00 PM","PE","17750","Buy","25","42.95","171.60","","3216.25"
"156.2","2022-02-03"," 9:17:00 AM","2022-02-03"," 9:18:00 AM","PE","17700","Sell","25","25.00","30.00","","-125.00"
"157","2022-02-10"," 9:17:00 AM","2022-02-10"," 10:16:00 AM","","","","","","","18.71","-450.00"
"157.1","2022-02-10"," 9:17:00 AM","2022-02-10"," 10:16:00 AM","PE","17550","Buy","25","62.60","52.45","","-253.75"
"157.2","2022-02-10"," 9:17:00 AM","2022-02-10"," 9:19:00 AM","PE","17500","Sell","25","39.35","47.20","","-196.25"
"158","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:26:00 AM","","","","","","","20.25","-326.25"
"158.1","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:21:00 AM","PE","17400","Buy","25","51.50","41.20","","-257.50"
"158.2","2022-02-17"," 9:17:00 AM","2022-02-17"," 9:26:00 AM","PE","17350","Sell","25","33.15","35.90","","-68.75"
"159","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:20:00 AM","","","","","","","29.41","-228.75"
"159.1","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:20:00 AM","PE","16650","Buy","25","93.00","99.75","","168.75"
"159.2","2022-02-24"," 9:17:00 AM","2022-02-24"," 9:19:00 AM","PE","16600","Sell","25","79.55","95.45","","-397.50"
"160","2022-03-03"," 9:17:00 AM","2022-03-03"," 3:04:00 PM","","","","","","","27.57","4708.75"
"160.1","2022-03-03"," 9:17:00 AM","2022-03-03"," 3:04:00 PM","PE","16750","Buy","25","79.30","279.30","","5000.00"
"160.2","2022-03-03"," 9:17:00 AM","2022-03-03"," 9:22:00 AM","PE","16700","Sell","25","58.35","70.00","","-291.25"
"161","2022-03-10"," 9:17:00 AM","2022-03-10"," 9:35:00 AM","","","","","","","25.18","-358.75"
"161.1","2022-03-10"," 9:17:00 AM","2022-03-10"," 9:20:00 AM","PE","16650","Buy","25","87.35","69.90","","-436.25"
"161.2","2022-03-10"," 9:17:00 AM","2022-03-10"," 9:35:00 AM","PE","16600","Sell","25","64.10","61.00","","77.50"
"162","2022-03-17"," 9:17:00 AM","2022-03-17"," 9:25:00 AM","","","","","","","22.39","-271.25"
"162.1","2022-03-17"," 9:17:00 AM","2022-03-17"," 9:20:00 AM","PE","17200","Buy","25","73.55","58.85","","-367.50"
"162.2","2022-03-17"," 9:17:00 AM","2022-03-17"," 9:25:00 AM","PE","17150","Sell","25","52.55","48.70","","96.25"
"163","2022-03-24"," 9:17:00 AM","2022-03-24"," 3:15:00 PM","","","","","","","25.04","846.25"
"163.1","2022-03-24"," 9:17:00 AM","2022-03-24"," 9:22:00 AM","PE","17150","Buy","25","67.85","54.30","","-338.75"
"163.2","2022-03-24"," 9:17:00 AM","2022-03-24"," 3:15:00 PM","PE","17100","Sell","25","47.50","0.10","","1185.00"
"164","2022-03-31"," 9:17:00 AM","2022-03-31"," 9:36:00 AM","","","","","","","20.68","-323.75"
"164.1","2022-03-31"," 9:17:00 AM","2022-03-31"," 9:36:00 AM","PE","17550","Buy","25","54.90","49.00","","-147.50"
"164.2","2022-03-31"," 9:17:00 AM","2022-03-31"," 9:27:00 AM","PE","17500","Sell","25","35.25","42.30","","-176.25"
"165","2022-04-07"," 9:17:00 AM","2022-04-07"," 10:28:00 AM","","","","","","","19.39","-292.50"
"165.1","2022-04-07"," 9:17:00 AM","2022-04-07"," 10:16:00 AM","PE","17750","Buy","25","57.05","45.65","","-285.00"
"165.2","2022-04-07"," 9:17:00 AM","2022-04-07"," 10:28:00 AM","PE","17700","Sell","25","34.70","35.00","","-7.50"
"166","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:02:00 AM","","","","","","","17.51","-260.00"
"166.1","2022-04-13"," 9:17:00 AM","2022-04-13"," 9:21:00 AM","PE","17600","Buy","25","34.25","27.40","","-171.25"
"166.2","2022-04-13"," 9:17:00 AM","2022-04-13"," 10:02:00 AM","PE","17550","Sell","25","17.80","21.35","","-88.75"
"167","2022-04-21"," 9:17:00 AM","2022-04-21"," 9:43:00 AM","","","","","","","18.05","-366.25"
"167.1","2022-04-21"," 9:17:00 AM","2022-04-21"," 9:43:00 AM","PE","17250","Buy","25","46.25","37.00","","-231.25"
"167.2","2022-04-21"," 9:17:00 AM","2022-04-21"," 9:18:00 AM","PE","17200","Sell","25","26.95","32.35","","-135.00"
"168","2022-04-28"," 9:17:00 AM","2022-04-28"," 11:20:00 AM","","","","","","","20.14","-337.50"
"168.1","2022-04-28"," 9:17:00 AM","2022-04-28"," 11:20:00 AM","PE","17150","Buy","25","65.50","60.25","","-131.25"
"168.2","2022-04-28"," 9:17:00 AM","2022-04-28"," 9:24:00 AM","PE","17100","Sell","25","41.30","49.55","","-206.25"
"169","2022-05-05"," 9:17:00 AM","2022-05-05"," 9:37:00 AM","","","","","","","20.44","-337.50"
"169.1","2022-05-05"," 9:17:00 AM","2022-05-05"," 9:37:00 AM","PE","16850","Buy","25","67.15","62.40","","-118.75"
"169.2","2022-05-05"," 9:17:00 AM","2022-05-05"," 9:19:00 AM","PE","16800","Sell","25","43.80","52.55","","-218.75"
"170","2022-05-12"," 9:17:00 AM","2022-05-12"," 3:15:00 PM","","","","","","","23.25","2777.50"
"170.1","2022-05-12"," 9:17:00 AM","2022-05-12"," 3:15:00 PM","PE","16000","Buy","25","72.00","193.15","","3028.75"
"170.2","2022-05-12"," 9:17:00 AM","2022-05-12"," 9:18:00 AM","PE","15950","Sell","25","50.25","60.30","","-251.25"
"171","2022-05-19"," 9:17:00 AM","2022-05-19"," 9:27:00 AM","","","","","","","23.40","-370.00"
"171.1","2022-05-19"," 9:17:00 AM","2022-05-19"," 9:27:00 AM","PE","15950","Buy","25","73.30","69.65","","-91.25"
"171.2","2022-05-19"," 9:17:00 AM","2022-05-19"," 9:19:00 AM","PE","15900","Sell","25","55.65","66.80","","-278.75"
"172","2022-05-26"," 9:17:00 AM","2022-05-26"," 1:05:00 PM","","","","","","","24.46","-291.25"
"172.1","2022-05-26"," 9:17:00 AM","2022-05-26"," 1:05:00 PM","PE","16100","Buy","25","66.65","64.25","","-60.00"
"172.2","2022-05-26"," 9:17:00 AM","2022-05-26"," 9:22:00 AM","PE","16050","Sell","25","46.30","55.55","","-231.25"
"173","2022-06-02"," 9:17:00 AM","2022-06-02"," 3:15:00 PM","","","","","","","20.30","727.50"
"173.1","2022-06-02"," 9:17:00 AM","2022-06-02"," 9:23:00 AM","PE","16450","Buy","25","62.60","50.10","","-312.50"
"173.2","2022-06-02"," 9:17:00 AM","2022-06-02"," 3:15:00 PM","PE","16400","Sell","25","41.75","0.15","","1040.00"
"174","2022-06-09"," 9:17:00 AM","2022-06-09"," 3:15:00 PM","","","","","","","19.65","520.00"
"174.1","2022-06-09"," 9:17:00 AM","2022-06-09"," 9:19:00 AM","PE","16250","Buy","25","49.65","39.70","","-248.75"
"174.2","2022-06-09"," 9:17:00 AM","2022-06-09"," 3:15:00 PM","PE","16200","Sell","25","30.85","0.10","","768.75"
"175","2022-06-16"," 9:17:00 AM","2022-06-16"," 11:44:00 AM","","","","","","","20.91","4818.75"
"175.1","2022-06-16"," 9:17:00 AM","2022-06-16"," 11:44:00 AM","PE","15850","Buy","25","55.25","255.25","","5000.00"
"175.2","2022-06-16"," 9:17:00 AM","2022-06-16"," 9:24:00 AM","PE","15800","Sell","25","36.35","43.60","","-181.25"
"176","2022-06-23"," 9:17:00 AM","2022-06-23"," 1:09:00 PM","","","","","","","21.34","-213.75"
"176.1","2022-06-23"," 9:17:00 AM","2022-06-23"," 9:19:00 AM","PE","15400","Buy","25","52.05","41.65","","-260.00"
"176.2","2022-06-23"," 9:17:00 AM","2022-06-23"," 1:09:00 PM","PE","15350","Sell","25","35.10","33.25","","46.25"
"177","2022-06-30"," 9:17:00 AM","2022-06-30"," 10:11:00 AM","","","","","","","22.08","-286.25"
"177.1","2022-06-30"," 9:17:00 AM","2022-06-30"," 9:37:00 AM","PE","15850","Buy","25","76.45","61.15","","-382.50"
"177.2","2022-06-30"," 9:17:00 AM","2022-06-30"," 10:11:00 AM","PE","15800","Sell","25","54.35","50.50","","96.25"
"178","2022-07-07"," 9:17:00 AM","2022-07-07"," 9:36:00 AM","","","","","","","19.66","-238.75"
"178.1","2022-07-07"," 9:17:00 AM","2022-07-07"," 9:36:00 AM","PE","16100","Buy","25","51.90","49.10","","-70.00"
"178.2","2022-07-07"," 9:17:00 AM","2022-07-07"," 9:24:00 AM","PE","16050","Sell","25","33.65","40.40","","-168.75"
"179","2022-07-14"," 9:17:00 AM","2022-07-14"," 11:25:00 AM","","","","","","","18.48","-300.00"
"179.1","2022-07-14"," 9:17:00 AM","2022-07-14"," 9:21:00 AM","PE","16000","Buy","25","58.85","47.10","","-293.75"
"179.2","2022-07-14"," 9:17:00 AM","2022-07-14"," 11:25:00 AM","PE","15950","Sell","25","38.05","38.30","","-6.25"
"180","2022-07-21"," 9:17:00 AM","2022-07-21"," 3:15:00 PM","","","","","","","16.97","432.50"
"180.1","2022-07-21"," 9:17:00 AM","2022-07-21"," 9:19:00 AM","PE","16500","Buy","25","46.70","37.35","","-233.75"
"180.2","2022-07-21"," 9:17:00 AM","2022-07-21"," 3:15:00 PM","PE","16450","Sell","25","26.70","0.05","","666.25"
"181","2022-07-28"," 9:17:00 AM","2022-07-28"," 9:27:00 AM","","","","","","","17.47","-320.00"
"181.1","2022-07-28"," 9:17:00 AM","2022-07-28"," 9:27:00 AM","PE","16800","Buy","25","57.55","51.70","","-146.25"
"181.2","2022-07-28"," 9:17:00 AM","2022-07-28"," 9:22:00 AM","PE","16750","Sell","25","34.80","41.75","","-173.75"
"182","2022-08-04"," 9:17:00 AM","2022-08-04"," 10:10:00 AM","","","","","","","18.25","-481.25"
"182.1","2022-08-04"," 9:17:00 AM","2022-08-04"," 9:49:00 AM","PE","17500","Buy","25","65.40","52.30","","-327.50"
"182.2","2022-08-04"," 9:17:00 AM","2022-08-04"," 10:10:00 AM","PE","17450","Sell","25","41.25","47.40","","-153.75"
"183","2022-08-11"," 9:17:00 AM","2022-08-11"," 10:02:00 AM","","","","","","","18.95","-391.25"
"183.1","2022-08-11"," 9:17:00 AM","2022-08-11"," 10:02:00 AM","PE","17700","Buy","25","49.95","40.70","","-231.25"
"183.2","2022-08-11"," 9:17:00 AM","2022-08-11"," 9:31:00 AM","PE","17650","Sell","25","29.50","35.90","","-160.00"
"184","2022-08-18"," 9:17:00 AM","2022-08-18"," 9:42:00 AM","","","","","","","17.69","-255.00"
"184.1","2022-08-18"," 9:17:00 AM","2022-08-18"," 9:42:00 AM","PE","17900","Buy","25","40.90","35.60","","-132.50"
"184.2","2022-08-18"," 9:17:00 AM","2022-08-18"," 9:25:00 AM","PE","17850","Sell","25","24.50","29.40","","-122.50"
"185","2022-08-25"," 9:17:00 AM","2022-08-25"," 11:25:00 AM","","","","","","","17.67","-293.75"
"185.1","2022-08-25"," 9:17:00 AM","2022-08-25"," 9:20:00 AM","PE","17650","Buy","25","37.55","30.05","","-187.50"
"185.2","2022-08-25"," 9:17:00 AM","2022-08-25"," 11:25:00 AM","PE","17600","Sell","25","21.25","25.50","","-106.25"
"186","2022-09-01"," 9:17:00 AM","2022-09-01"," 9:20:00 AM","","","","","","","18.39","-251.25"
"186.1","2022-09-01"," 9:17:00 AM","2022-09-01"," 9:20:00 AM","PE","17550","Buy","25","67.40","67.25","","-3.75"
"186.2","2022-09-01"," 9:17:00 AM","2022-09-01"," 9:20:00 AM","PE","17500","Sell","25","49.40","59.30","","-247.50"
"187","2022-09-08"," 9:17:00 AM","2022-09-08"," 10:43:00 AM","","","","","","","18.50","-443.75"
"187.1","2022-09-08"," 9:17:00 AM","2022-09-08"," 9:26:00 AM","PE","17750","Buy","25","53.60","42.70","","-272.50"
"187.2","2022-09-08"," 9:17:00 AM","2022-09-08"," 10:43:00 AM","PE","17700","Sell","25","34.15","41.00","","-171.25"
"188","2022-09-15"," 9:17:00 AM","2022-09-15"," 3:15:00 PM","","","","","","","17.95","3476.25"
"188.1","2022-09-15"," 9:17:00 AM","2022-09-15"," 3:15:00 PM","PE","18100","Buy","25","69.10","219.05","","3748.75"
"188.2","2022-09-15"," 9:17:00 AM","2022-09-15"," 9:38:00 AM","PE","18050","Sell","25","46.95","57.85","","-272.50"
"189","2022-09-22"," 9:17:00 AM","2022-09-22"," 3:15:00 PM","","","","","","","19.49","1233.75"
"189.1","2022-09-22"," 9:17:00 AM","2022-09-22"," 9:19:00 AM","PE","17600","Buy","25","89.90","71.90","","-450.00"
"189.2","2022-09-22"," 9:17:00 AM","2022-09-22"," 3:15:00 PM","PE","17550","Sell","25","67.80","0.45","","1683.75"
"190","2022-09-29"," 9:17:00 AM","2022-09-29"," 9:19:00 AM","","","","","","","21.46","-298.75"
"190.1","2022-09-29"," 9:17:00 AM","2022-09-29"," 9:19:00 AM","PE","17000","Buy","25","52.65","47.05","","-140.00"
"190.2","2022-09-29"," 9:17:00 AM","2022-09-29"," 9:18:00 AM","PE","16950","Sell","25","31.75","38.10","","-158.75"
"191","2022-10-06"," 9:17:00 AM","2022-10-06"," 9:31:00 AM","","","","","","","19.62","-282.50"
"191.1","2022-10-06"," 9:17:00 AM","2022-10-06"," 9:31:00 AM","PE","17400","Buy","25","54.90","50.65","","-106.25"
"191.2","2022-10-06"," 9:17:00 AM","2022-10-06"," 9:19:00 AM","PE","17350","Sell","25","35.30","42.35","","-176.25"
"192","2022-10-13"," 9:17:00 AM","2022-10-13"," 2:26:00 PM","","","","","","","20.42","-546.25"
"192.1","2022-10-13"," 9:17:00 AM","2022-10-13"," 2:26:00 PM","PE","17100","Buy","25","63.15","50.50","","-316.25"
"192.2","2022-10-13"," 9:17:00 AM","2022-10-13"," 9:41:00 AM","PE","17050","Sell","25","42.80","52.00","","-230.00"
"193","2022-10-20"," 9:17:00 AM","2022-10-20"," 3:15:00 PM","","","","","","","17.36","611.25"
"193.1","2022-10-20"," 9:17:00 AM","2022-10-20"," 9:20:00 AM","PE","17450","Buy","25","61.65","49.30","","-308.75"
"193.2","2022-10-20"," 9:17:00 AM","2022-10-20"," 3:15:00 PM","PE","17400","Sell","25","36.90","0.10","","920.00"
"194","2022-10-27"," 9:17:00 AM","2022-10-27"," 9:51:00 AM","","","","","","","16.93","-293.75"
"194.1","2022-10-27"," 9:17:00 AM","2022-10-27"," 9:21:00 AM","PE","17750","Buy","25","37.95","30.35","","-190.00"
"194.2","2022-10-27"," 9:17:00 AM","2022-10-27"," 9:51:00 AM","PE","17700","Sell","25","20.85","25.00","","-103.75"
"195","2022-11-03"," 9:17:00 AM","2022-11-03"," 3:15:00 PM","","","","","","","16.49","548.75"
"195.1","2022-11-03"," 9:17:00 AM","2022-11-03"," 9:28:00 AM","PE","18000","Buy","25","50.30","40.25","","-251.25"
"195.2","2022-11-03"," 9:17:00 AM","2022-11-03"," 3:15:00 PM","PE","17950","Sell","25","32.20","0.20","","800.00"
"196","2022-11-10"," 9:17:00 AM","2022-11-10"," 9:34:00 AM","","","","","","","16.02","-223.75"
"196.1","2022-11-10"," 9:17:00 AM","2022-11-10"," 9:20:00 AM","PE","18050","Buy","25","33.95","27.00","","-173.75"
"196.2","2022-11-10"," 9:17:00 AM","2022-11-10"," 9:34:00 AM","PE","18000","Sell","25","17.60","19.60","","-50.00"
"197","2022-11-17"," 9:17:00 AM","2022-11-17"," 3:15:00 PM","","","","","","","15.33","225.00"
"197.1","2022-11-17"," 9:17:00 AM","2022-11-17"," 9:20:00 AM","PE","18350","Buy","25","31.75","25.40","","-158.75"
"197.2","2022-11-17"," 9:17:00 AM","2022-11-17"," 3:15:00 PM","PE","18300","Sell","25","16.00","0.65","","383.75"
"198","2022-11-24"," 9:17:00 AM","2022-11-24"," 3:15:00 PM","","","","","","","13.48","122.50"
"198.1","2022-11-24"," 9:17:00 AM","2022-11-24"," 9:32:00 AM","PE","18300","Buy","25","24.40","19.50","","-122.50"
"198.2","2022-11-24"," 9:17:00 AM","2022-11-24"," 3:15:00 PM","PE","18250","Sell","25","10.05","0.25","","245.00"
"199","2022-12-01"," 9:17:00 AM","2022-12-01"," 1:26:00 PM","","","","","","","13.59","-301.25"
"199.1","2022-12-01"," 9:17:00 AM","2022-12-01"," 9:19:00 AM","PE","18850","Buy","25","39.90","31.90","","-200.00"
"199.2","2022-12-01"," 9:17:00 AM","2022-12-01"," 1:26:00 PM","PE","18800","Sell","25","20.35","24.40","","-101.25"
"200","2022-12-08"," 9:17:00 AM","2022-12-08"," 3:15:00 PM","","","","","","","14.07","336.25"
"200.1","2022-12-08"," 9:17:00 AM","2022-12-08"," 9:19:00 AM","PE","18550","Buy","25","40.20","32.15","","-201.25"
"200.2","2022-12-08"," 9:17:00 AM","2022-12-08"," 3:15:00 PM","PE","18500","Sell","25","21.65","0.15","","537.50"
"201","2022-12-15"," 9:17:00 AM","2022-12-15"," 2:53:00 PM","","","","","","","12.76","4892.50"
"201.1","2022-12-15"," 9:17:00 AM","2022-12-15"," 2:53:00 PM","PE","18650","Buy","25","40.85","240.85","","5000.00"
"201.2","2022-12-15"," 9:17:00 AM","2022-12-15"," 9:29:00 AM","PE","18600","Sell","25","21.40","25.70","","-107.50"
"202","2022-12-22"," 9:17:00 AM","2022-12-22"," 9:19:00 AM","","","","","","","15.04","-367.50"
"202.1","2022-12-22"," 9:17:00 AM","2022-12-22"," 9:19:00 AM","PE","18250","Buy","25","44.95","35.95","","-225.00"
"202.2","2022-12-22"," 9:17:00 AM","2022-12-22"," 9:18:00 AM","PE","18200","Sell","25","28.60","34.30","","-142.50"
"203","2022-12-29"," 9:17:00 AM","2022-12-29"," 9:30:00 AM","","","","","","","15.62","-328.75"
"203.1","2022-12-29"," 9:17:00 AM","2022-12-29"," 9:30:00 AM","PE","18050","Buy","25","49.30","42.15","","-178.75"
"203.2","2022-12-29"," 9:17:00 AM","2022-12-29"," 9:21:00 AM","PE","18000","Sell","25","29.90","35.90","","-150.00"
"204","2023-01-05"," 9:17:00 AM","2023-01-05"," 9:27:00 AM","","","","","","","15.14","-346.25"
"204.1","2023-01-05"," 9:17:00 AM","2023-01-05"," 9:27:00 AM","PE","18050","Buy","25","45.60","37.20","","-210.00"
"204.2","2023-01-05"," 9:17:00 AM","2023-01-05"," 9:24:00 AM","PE","18000","Sell","25","27.25","32.70","","-136.25"
"205","2023-01-12"," 9:17:00 AM","2023-01-12"," 9:26:00 AM","","","","","","","15.47","-255.00"
"205.1","2023-01-12"," 9:17:00 AM","2023-01-12"," 9:26:00 AM","PE","17900","Buy","25","46.55","42.15","","-110.00"
"205.2","2023-01-12"," 9:17:00 AM","2023-01-12"," 9:23:00 AM","PE","17850","Sell","25","28.95","34.75","","-145.00"
"206","2023-01-19"," 9:17:00 AM","2023-01-19"," 10:41:00 AM","","","","","","","14.57","-338.75"
"206.1","2023-01-19"," 9:17:00 AM","2023-01-19"," 10:41:00 AM","PE","18150","Buy","25","60.40","54.30","","-152.50"
"206.2","2023-01-19"," 9:17:00 AM","2023-01-19"," 9:23:00 AM","PE","18100","Sell","25","37.15","44.60","","-186.25"
"207","2023-01-25"," 9:17:00 AM","2023-01-25"," 3:15:00 PM","","","","","","","13.93","3213.75"
"207.1","2023-01-25"," 9:17:00 AM","2023-01-25"," 3:15:00 PM","PE","18050","Buy","25","26.95","158.10","","3278.75"
"207.2","2023-01-25"," 9:17:00 AM","2023-01-25"," 9:21:00 AM","PE","18000","Sell","25","13.05","15.65","","-65.00"
"208","2023-02-02"," 9:17:00 AM","2023-02-02"," 3:15:00 PM","","","","","","","17.45","1300.00"
"208.1","2023-02-02"," 9:17:00 AM","2023-02-02"," 9:24:00 AM","PE","17500","Buy","25","90.70","72.55","","-453.75"
"208.2","2023-02-02"," 9:17:00 AM","2023-02-02"," 3:15:00 PM","PE","17450","Sell","25","70.30","0.15","","1753.75"
"209","2023-02-09"," 9:17:00 AM","2023-02-09"," 9:31:00 AM","","","","","","","13.76","-202.50"
"209.1","2023-02-09"," 9:17:00 AM","2023-02-09"," 9:18:00 AM","PE","17800","Buy","25","38.30","30.65","","-191.25"
"209.2","2023-02-09"," 9:17:00 AM","2023-02-09"," 9:31:00 AM","PE","17750","Sell","25","22.60","23.05","","-11.25"
"210","2023-02-16"," 9:17:00 AM","2023-02-16"," 12:40:00 PM","","","","","","","12.73","-231.25"
"210.1","2023-02-16"," 9:17:00 AM","2023-02-16"," 9:23:00 AM","PE","18100","Buy","25","39.45","31.55","","-197.50"
"210.2","2023-02-16"," 9:17:00 AM","2023-02-16"," 12:40:00 PM","PE","18050","Sell","25","21.45","22.80","","-33.75"
"211","2023-02-23"," 9:17:00 AM","2023-02-23"," 9:56:00 AM","","","","","","","15.51","-406.25"
"211.1","2023-02-23"," 9:17:00 AM","2023-02-23"," 9:56:00 AM","PE","17550","Buy","25","50.35","40.30","","-251.25"
"211.2","2023-02-23"," 9:17:00 AM","2023-02-23"," 9:24:00 AM","PE","17500","Sell","25","31.10","37.30","","-155.00"
"212","2023-03-02"," 9:17:00 AM","2023-03-02"," 3:15:00 PM","","","","","","","12.86","1721.25"
"212.1","2023-03-02"," 9:17:00 AM","2023-03-02"," 3:15:00 PM","PE","17450","Buy","25","49.65","124.05","","1860.00"
"212.2","2023-03-02"," 9:17:00 AM","2023-03-02"," 9:22:00 AM","PE","17400","Sell","25","27.65","33.20","","-138.75"
"213","2023-03-09"," 9:17:00 AM","2023-03-09"," 9:24:00 AM","","","","","","","12.54","-283.75"
"213.1","2023-03-09"," 9:17:00 AM","2023-03-09"," 9:20:00 AM","PE","17750","Buy","25","40.55","32.45","","-202.50"
"213.2","2023-03-09"," 9:17:00 AM","2023-03-09"," 9:24:00 AM","PE","17700","Sell","25","22.10","25.35","","-81.25"
"214","2023-03-16"," 9:17:00 AM","2023-03-16"," 9:24:00 AM","","","","","","","16.56","-363.75"
"214.1","2023-03-16"," 9:17:00 AM","2023-03-16"," 9:23:00 AM","PE","16950","Buy","25","60.00","48.00","","-300.00"
"214.2","2023-03-16"," 9:17:00 AM","2023-03-16"," 9:24:00 AM","PE","16900","Sell","25","38.80","41.35","","-63.75"
"215","2023-03-23"," 9:17:00 AM","2023-03-23"," 3:15:00 PM","","","","","","","15.04","455.00"
"215.1","2023-03-23"," 9:17:00 AM","2023-03-23"," 9:35:00 AM","PE","17050","Buy","25","42.10","33.70","","-210.00"
"215.2","2023-03-23"," 9:17:00 AM","2023-03-23"," 3:15:00 PM","PE","17000","Sell","25","26.80","0.20","","665.00"
"216","2023-03-29"," 9:17:00 AM","2023-03-29"," 11:11:00 AM","","","","","","","14.72","-251.25"
"216.1","2023-03-29"," 9:17:00 AM","2023-03-29"," 9:40:00 AM","PE","17000","Buy","25","42.25","33.80","","-211.25"
"216.2","2023-03-29"," 9:17:00 AM","2023-03-29"," 11:11:00 AM","PE","16950","Sell","25","24.90","26.50","","-40.00"
"217","2023-04-06"," 9:17:00 AM","2023-04-06"," 10:04:00 AM","","","","","","","12.47","-415.00"
"217.1","2023-04-06"," 9:17:00 AM","2023-04-06"," 10:04:00 AM","PE","17550","Buy","25","52.90","42.30","","-265.00"
"217.2","2023-04-06"," 9:17:00 AM","2023-04-06"," 9:55:00 AM","PE","17500","Sell","25","29.95","35.95","","-150.00"
"218","2023-04-13"," 9:17:00 AM","2023-04-13"," 10:55:00 AM","","","","","","","12.26","-261.25"
