"Index","Entry Date","Entry Time","Exit Date","Exit Time","Type","Strike","B/S","Qty","Entry Price","Exit Price","Vix","P/L"
"85.2","2020-09-24"," 9:17:00 AM","2020-09-24"," 9:18:00 AM","PE","10800","Buy","25","1.75","1.40","","-8.75"
"85.3","2020-09-24"," 9:17:00 AM","2020-09-24"," 12:03:00 PM","CE","11100","Sell","25","7.80","1.00","","170.00"
"85.4","2020-09-24"," 9:17:00 AM","2020-09-24"," 12:03:00 PM","PE","10900","Sell","25","8.80","23.40","","-365.00"
"86","2020-10-01"," 9:17:00 AM","2020-10-01"," 10:05:00 AM","","","","","","","18.82","-56.25"
"86.1","2020-10-01"," 9:17:00 AM","2020-10-01"," 9:19:00 AM","CE","11550","Buy","25","0.30","0.25","","-1.25"
"86.2","2020-10-01"," 9:17:00 AM","2020-10-01"," 9:21:00 AM","PE","11150","Buy","25","0.80","0.65","","-3.75"
"86.3","2020-10-01"," 9:17:00 AM","2020-10-01"," 10:05:00 AM","CE","11450","Sell","25","2.25","5.20","","-73.75"
"86.4","2020-10-01"," 9:17:00 AM","2020-10-01"," 10:05:00 AM","PE","11250","Sell","25","3.15","2.25","","22.50"
"87","2020-10-08"," 9:17:00 AM","2020-10-08"," 10:58:00 AM","","","","","","","20.25","146.25"
"87.1","2020-10-08"," 9:17:00 AM","2020-10-08"," 9:20:00 AM","CE","12050","Buy","25","0.30","0.25","","-1.25"
"87.2","2020-10-08"," 9:17:00 AM","2020-10-08"," 10:27:00 AM","PE","11650","Buy","25","1.05","0.85","","-5.00"
"87.3","2020-10-08"," 9:17:00 AM","2020-10-08"," 10:58:00 AM","CE","11950","Sell","25","3.30","1.90","","35.00"
"87.4","2020-10-08"," 9:17:00 AM","2020-10-08"," 10:58:00 AM","PE","11750","Sell","25","6.30","1.60","","117.50"
"88","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:35:00 AM","","","","","","","20.26","-287.50"
"88.1","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:18:00 AM","CE","12200","Buy","25","0.70","0.55","","-3.75"
"88.2","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:18:00 AM","PE","11800","Buy","25","2.40","1.90","","-12.50"
"88.3","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:35:00 AM","CE","12100","Sell","25","4.20","1.50","","67.50"
"88.4","2020-10-15"," 9:17:00 AM","2020-10-15"," 9:35:00 AM","PE","11900","Sell","25","14.50","28.05","","-338.75"
"89","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:36:00 AM","","","","","","","22.67","-268.75"
"89.1","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:23:00 AM","CE","12100","Buy","25","2.20","1.75","","-11.25"
"89.2","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:18:00 AM","PE","11700","Buy","25","5.60","4.50","","-27.50"
"89.3","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:36:00 AM","CE","12000","Sell","25","11.45","7.45","","100.00"
"89.4","2020-10-22"," 9:17:00 AM","2020-10-22"," 9:36:00 AM","PE","11800","Sell","25","15.60","28.80","","-330.00"
"90","2020-10-29"," 9:17:00 AM","2020-10-29"," 12:36:00 PM","","","","","","","23.49","468.75"
"90.1","2020-10-29"," 9:17:00 AM","2020-10-29"," 10:21:00 AM","CE","11850","Buy","25","2.50","2.00","","-12.50"
"90.2","2020-10-29"," 9:17:00 AM","2020-10-29"," 9:26:00 AM","PE","11450","Buy","25","8.45","6.75","","-42.50"
"90.3","2020-10-29"," 9:17:00 AM","2020-10-29"," 12:36:00 PM","CE","11750","Sell","25","9.90","8.50","","35.00"
"90.4","2020-10-29"," 9:17:00 AM","2020-10-29"," 12:36:00 PM","PE","11550","Sell","25","26.00","6.45","","488.75"
"91","2020-11-05"," 9:17:00 AM","2020-11-05"," 11:20:00 AM","","","","","","","21.79","401.25"
"91.1","2020-11-05"," 9:17:00 AM","2020-11-05"," 9:20:00 AM","CE","12250","Buy","25","2.10","1.70","","-10.00"
"91.2","2020-11-05"," 9:17:00 AM","2020-11-05"," 9:18:00 AM","PE","11850","Buy","25","7.25","5.80","","-36.25"
"91.3","2020-11-05"," 9:17:00 AM","2020-11-05"," 11:20:00 AM","CE","12150","Sell","25","12.05","7.90","","103.75"
"91.4","2020-11-05"," 9:17:00 AM","2020-11-05"," 11:20:00 AM","PE","11950","Sell","25","20.00","6.25","","343.75"
"92","2020-11-12"," 9:17:00 AM","2020-11-12"," 1:49:00 PM","","","","","","","21.48","473.75"
"92.1","2020-11-12"," 9:17:00 AM","2020-11-12"," 9:27:00 AM","CE","12900","Buy","25","3.00","2.40","","-15.00"
"92.2","2020-11-12"," 9:17:00 AM","2020-11-12"," 9:23:00 AM","PE","12500","Buy","25","2.80","2.25","","-13.75"
"92.3","2020-11-12"," 9:17:00 AM","2020-11-12"," 1:49:00 PM","CE","12800","Sell","25","17.75","1.30","","411.25"
"92.4","2020-11-12"," 9:17:00 AM","2020-11-12"," 1:49:00 PM","PE","12600","Sell","25","12.70","9.05","","91.25"
"93","2020-11-19"," 9:17:00 AM","2020-11-19"," 9:42:00 AM","","","","","","","19.23","-163.75"
"93.1","2020-11-19"," 9:17:00 AM","2020-11-19"," 9:18:00 AM","CE","13050","Buy","25","0.80","0.65","","-3.75"
"93.2","2020-11-19"," 9:17:00 AM","2020-11-19"," 9:20:00 AM","PE","12650","Buy","25","1.15","0.90","","-6.25"
"93.3","2020-11-19"," 9:17:00 AM","2020-11-19"," 9:42:00 AM","CE","12950","Sell","25","8.65","17.25","","-215.00"
"93.4","2020-11-19"," 9:17:00 AM","2020-11-19"," 9:42:00 AM","PE","12750","Sell","25","4.15","1.70","","61.25"
"94","2020-11-26"," 9:17:00 AM","2020-11-26"," 9:22:00 AM","","","","","","","20.01","-237.50"
"94.1","2020-11-26"," 9:17:00 AM","2020-11-26"," 9:21:00 AM","CE","13100","Buy","25","1.50","1.20","","-7.50"
"94.2","2020-11-26"," 9:17:00 AM","2020-11-26"," 9:18:00 AM","PE","12700","Buy","25","4.50","3.60","","-22.50"
"94.3","2020-11-26"," 9:17:00 AM","2020-11-26"," 9:22:00 AM","CE","13000","Sell","25","9.60","6.20","","85.00"
"94.4","2020-11-26"," 9:17:00 AM","2020-11-26"," 9:22:00 AM","PE","12800","Sell","25","15.30","27.00","","-292.50"
"95","2020-12-03"," 9:17:00 AM","2020-12-03"," 1:49:00 PM","","","","","","","18.61","361.25"
"95.1","2020-12-03"," 9:17:00 AM","2020-12-03"," 9:21:00 AM","CE","13350","Buy","25","0.85","0.70","","-3.75"
"95.2","2020-12-03"," 9:17:00 AM","2020-12-03"," 9:18:00 AM","PE","12950","Buy","25","4.60","3.70","","-22.50"
"95.3","2020-12-03"," 9:17:00 AM","2020-12-03"," 1:49:00 PM","CE","13250","Sell","25","10.00","1.95","","201.25"
"95.4","2020-12-03"," 9:17:00 AM","2020-12-03"," 1:49:00 PM","PE","13050","Sell","25","12.40","4.95","","186.25"
"96","2020-12-10"," 9:17:00 AM","2020-12-10"," 1:13:00 PM","","","","","","","18.25","337.50"
"96.1","2020-12-10"," 9:17:00 AM","2020-12-10"," 9:26:00 AM","CE","13650","Buy","25","1.60","1.30","","-7.50"
"96.2","2020-12-10"," 9:17:00 AM","2020-12-10"," 11:05:00 AM","PE","13250","Buy","25","2.25","1.80","","-11.25"
"96.3","2020-12-10"," 9:17:00 AM","2020-12-10"," 1:13:00 PM","CE","13550","Sell","25","14.55","1.70","","321.25"
"96.4","2020-12-10"," 9:17:00 AM","2020-12-10"," 1:13:00 PM","PE","13350","Sell","25","8.00","6.60","","35.00"
"97","2020-12-17"," 9:17:00 AM","2020-12-17"," 12:11:00 PM","","","","","","","19.00","276.25"
"97.1","2020-12-17"," 9:17:00 AM","2020-12-17"," 9:28:00 AM","CE","13900","Buy","25","0.40","0.30","","-2.50"
"97.2","2020-12-17"," 9:17:00 AM","2020-12-17"," 9:20:00 AM","PE","13500","Buy","25","4.65","3.70","","-23.75"
"97.3","2020-12-17"," 9:17:00 AM","2020-12-17"," 12:11:00 PM","CE","13800","Sell","25","3.95","3.80","","3.75"
"97.4","2020-12-17"," 9:17:00 AM","2020-12-17"," 12:11:00 PM","PE","13600","Sell","25","16.35","4.40","","298.75"
"98","2020-12-24"," 9:17:00 AM","2020-12-24"," 10:14:00 AM","","","","","","","20.08","-155.00"
"98.1","2020-12-24"," 9:17:00 AM","2020-12-24"," 10:14:00 AM","CE","13850","Buy","25","1.25","1.95","","17.50"
"98.2","2020-12-24"," 9:17:00 AM","2020-12-24"," 10:14:00 AM","PE","13450","Buy","25","2.10","2.20","","2.50"
"98.3","2020-12-24"," 9:17:00 AM","2020-12-24"," 10:14:00 AM","CE","13750","Sell","25","7.90","17.30","","-235.00"
"98.4","2020-12-24"," 9:17:00 AM","2020-12-24"," 10:14:00 AM","PE","13550","Sell","25","6.40","4.00","","60.00"
"99","2020-12-31"," 9:17:00 AM","2020-12-31"," 12:56:00 PM","","","","","","","21.35","303.75"
"99.1","2020-12-31"," 9:17:00 AM","2020-12-31"," 12:01:00 PM","CE","14150","Buy","25","0.80","0.65","","-3.75"
"99.2","2020-12-31"," 9:17:00 AM","2020-12-31"," 9:20:00 AM","PE","13750","Buy","25","3.85","3.10","","-18.75"
"99.3","2020-12-31"," 9:17:00 AM","2020-12-31"," 12:56:00 PM","CE","14050","Sell","25","8.70","6.35","","58.75"
"99.4","2020-12-31"," 9:17:00 AM","2020-12-31"," 12:56:00 PM","PE","13850","Sell","25","13.30","2.60","","267.50"
"100","2021-01-07"," 9:17:00 AM","2021-01-07"," 12:45:00 PM","","","","","","","20.49","265.00"
"100.1","2021-01-07"," 9:17:00 AM","2021-01-07"," 9:19:00 AM","CE","14450","Buy","25","0.75","0.60","","-3.75"
"100.2","2021-01-07"," 9:17:00 AM","2021-01-07"," 12:30:00 PM","PE","14050","Buy","25","4.05","3.25","","-20.00"
"100.3","2021-01-07"," 9:17:00 AM","2021-01-07"," 12:45:00 PM","CE","14350","Sell","25","3.55","1.10","","61.25"
"100.4","2021-01-07"," 9:17:00 AM","2021-01-07"," 12:45:00 PM","PE","14150","Sell","25","15.65","6.55","","227.50"
"101","2021-01-14"," 9:17:00 AM","2021-01-14"," 9:40:00 AM","","","","","","","23.66","-250.00"
"101.1","2021-01-14"," 9:17:00 AM","2021-01-14"," 9:19:00 AM","CE","14750","Buy","25","1.40","1.10","","-7.50"
"101.2","2021-01-14"," 9:17:00 AM","2021-01-14"," 9:21:00 AM","PE","14350","Buy","25","4.05","3.25","","-20.00"
"101.3","2021-01-14"," 9:17:00 AM","2021-01-14"," 9:40:00 AM","CE","14650","Sell","25","8.40","3.40","","125.00"
"101.4","2021-01-14"," 9:17:00 AM","2021-01-14"," 9:40:00 AM","PE","14450","Sell","25","13.80","27.70","","-347.50"
"102","2021-01-21"," 9:17:00 AM","2021-01-21"," 11:59:00 AM","","","","","","","21.52","146.25"
"102.1","2021-01-21"," 9:17:00 AM","2021-01-21"," 9:36:00 AM","CE","14900","Buy","25","0.50","0.40","","-2.50"
"102.2","2021-01-21"," 9:17:00 AM","2021-01-21"," 9:18:00 AM","PE","14500","Buy","25","2.15","1.70","","-11.25"
"102.3","2021-01-21"," 9:17:00 AM","2021-01-21"," 11:59:00 AM","CE","14800","Sell","25","4.40","2.50","","47.50"
"102.4","2021-01-21"," 9:17:00 AM","2021-01-21"," 11:59:00 AM","PE","14600","Sell","25","6.60","2.10","","112.50"
"103","2021-01-28"," 9:17:00 AM","2021-01-28"," 1:05:00 PM","","","","","","","24.82","-492.50"
"103.1","2021-01-28"," 9:17:00 AM","2021-01-28"," 9:23:00 AM","CE","14050","Buy","25","4.70","3.75","","-23.75"
"103.2","2021-01-28"," 9:17:00 AM","2021-01-28"," 9:29:00 AM","PE","13650","Buy","25","11.35","9.10","","-56.25"
"103.3","2021-01-28"," 9:17:00 AM","2021-01-28"," 1:05:00 PM","CE","13950","Sell","25","18.70","2.10","","415.00"
"103.4","2021-01-28"," 9:17:00 AM","2021-01-28"," 1:05:00 PM","PE","13750","Sell","25","25.95","59.05","","-827.50"
"104","2021-02-04"," 9:17:00 AM","2021-02-04"," 11:01:00 AM","","","","","","","23.83","551.25"
"104.1","2021-02-04"," 9:17:00 AM","2021-02-04"," 9:31:00 AM","CE","14950","Buy","25","3.05","2.45","","-15.00"
"104.2","2021-02-04"," 9:17:00 AM","2021-02-04"," 9:18:00 AM","PE","14550","Buy","25","17.25","13.80","","-86.25"
"104.3","2021-02-04"," 9:17:00 AM","2021-02-04"," 11:01:00 AM","CE","14850","Sell","25","15.55","7.00","","213.75"
"104.4","2021-02-04"," 9:17:00 AM","2021-02-04"," 11:01:00 AM","PE","14650","Sell","25","34.75","17.20","","438.75"
"105","2021-02-11"," 9:17:00 AM","2021-02-11"," 12:15:00 PM","","","","","","","24.04","523.75"
"105.1","2021-02-11"," 9:17:00 AM","2021-02-11"," 11:15:00 AM","CE","15300","Buy","25","1.65","1.30","","-8.75"
"105.2","2021-02-11"," 9:17:00 AM","2021-02-11"," 9:20:00 AM","PE","14900","Buy","25","14.95","11.95","","-75.00"
"105.3","2021-02-11"," 9:17:00 AM","2021-02-11"," 12:15:00 PM","CE","15200","Sell","25","12.70","11.05","","41.25"
"105.4","2021-02-11"," 9:17:00 AM","2021-02-11"," 12:15:00 PM","PE","15000","Sell","25","33.10","10.45","","566.25"
"106","2021-02-18"," 9:17:00 AM","2021-02-18"," 2:15:00 PM","","","","","","","21.20","490.00"
"106.1","2021-02-18"," 9:17:00 AM","2021-02-18"," 9:21:00 AM","CE","15400","Buy","25","3.20","2.55","","-16.25"
"106.2","2021-02-18"," 9:17:00 AM","2021-02-18"," 9:20:00 AM","PE","15000","Buy","25","5.70","4.55","","-28.75"
"106.3","2021-02-18"," 9:17:00 AM","2021-02-18"," 2:15:00 PM","CE","15300","Sell","25","16.40","1.05","","383.75"
"106.4","2021-02-18"," 9:17:00 AM","2021-02-18"," 2:15:00 PM","PE","15100","Sell","25","17.00","10.95","","151.25"
"107","2021-02-25"," 9:17:00 AM","2021-02-25"," 11:07:00 AM","","","","","","","23.30","491.25"
"107.1","2021-02-25"," 9:17:00 AM","2021-02-25"," 9:18:00 AM","CE","15350","Buy","25","4.10","3.30","","-20.00"
"107.2","2021-02-25"," 9:17:00 AM","2021-02-25"," 9:34:00 AM","PE","14950","Buy","25","7.75","6.20","","-38.75"
"107.3","2021-02-25"," 9:17:00 AM","2021-02-25"," 11:07:00 AM","CE","15250","Sell","25","16.75","5.30","","286.25"
"107.4","2021-02-25"," 9:17:00 AM","2021-02-25"," 11:07:00 AM","PE","15050","Sell","25","22.90","12.35","","263.75"
"108","2021-03-04"," 9:17:00 AM","2021-03-04"," 11:46:00 AM","","","","","","","23.36","-447.50"
"108.1","2021-03-04"," 9:17:00 AM","2021-03-04"," 9:29:00 AM","CE","15250","Buy","25","5.75","4.60","","-28.75"
"108.2","2021-03-04"," 9:17:00 AM","2021-03-04"," 10:12:00 AM","PE","14850","Buy","25","13.40","10.70","","-67.50"
"108.3","2021-03-04"," 9:17:00 AM","2021-03-04"," 11:46:00 AM","CE","15150","Sell","25","21.60","59.95","","-958.75"
"108.4","2021-03-04"," 9:17:00 AM","2021-03-04"," 11:46:00 AM","PE","14950","Sell","25","31.40","7.10","","607.50"
"109","2021-03-10"," 9:17:00 AM","2021-03-10"," 1:19:00 PM","","","","","","","21.58","338.75"
"109.1","2021-03-10"," 9:17:00 AM","2021-03-10"," 9:20:00 AM","CE","15400","Buy","25","2.15","1.70","","-11.25"
"109.2","2021-03-10"," 9:17:00 AM","2021-03-10"," 12:38:00 PM","PE","15000","Buy","25","5.30","4.25","","-26.25"
"109.3","2021-03-10"," 9:17:00 AM","2021-03-10"," 1:19:00 PM","CE","15300","Sell","25","12.40","2.55","","246.25"
"109.4","2021-03-10"," 9:17:00 AM","2021-03-10"," 1:19:00 PM","PE","15100","Sell","25","13.85","8.65","","130.00"
"110","2021-03-18"," 9:17:00 AM","2021-03-18"," 12:13:00 PM","","","","","","","19.20","491.25"
"110.1","2021-03-18"," 9:17:00 AM","2021-03-18"," 9:27:00 AM","CE","15050","Buy","25","6.95","5.55","","-35.00"
"110.2","2021-03-18"," 9:17:00 AM","2021-03-18"," 10:07:00 AM","PE","14650","Buy","25","5.85","4.70","","-28.75"
"110.3","2021-03-18"," 9:17:00 AM","2021-03-18"," 12:13:00 PM","CE","14950","Sell","25","21.95","4.05","","447.50"
"110.4","2021-03-18"," 9:17:00 AM","2021-03-18"," 12:13:00 PM","PE","14750","Sell","25","16.65","12.35","","107.50"
"111","2021-03-25"," 9:17:00 AM","2021-03-25"," 12:04:00 PM","","","","","","","22.64","-448.75"
"111.1","2021-03-25"," 9:17:00 AM","2021-03-25"," 9:21:00 AM","CE","14700","Buy","25","6.30","5.05","","-31.25"
"111.2","2021-03-25"," 9:17:00 AM","2021-03-25"," 12:04:00 PM","PE","14300","Buy","25","14.35","39.50","","628.75"
"111.3","2021-03-25"," 9:17:00 AM","2021-03-25"," 12:04:00 PM","CE","14600","Sell","25","22.60","2.80","","495.00"
"111.4","2021-03-25"," 9:17:00 AM","2021-03-25"," 12:04:00 PM","PE","14400","Sell","25","33.60","95.25","","-1541.25"
"112","2021-04-01"," 9:17:00 AM","2021-04-01"," 10:57:00 AM","","","","","","","20.28","-468.75"
"112.1","2021-04-01"," 9:17:00 AM","2021-04-01"," 9:25:00 AM","CE","15000","Buy","25","5.80","4.65","","-28.75"
"112.2","2021-04-01"," 9:17:00 AM","2021-04-01"," 9:23:00 AM","PE","14600","Buy","25","8.25","6.60","","-41.25"
"112.3","2021-04-01"," 9:17:00 AM","2021-04-01"," 10:57:00 AM","CE","14900","Sell","25","19.55","3.80","","393.75"
"112.4","2021-04-01"," 9:17:00 AM","2021-04-01"," 10:57:00 AM","PE","14700","Sell","25","20.55","52.25","","-792.50"
"113","2021-04-08"," 9:17:00 AM","2021-04-08"," 12:31:00 PM","","","","","","","20.11","405.00"
"113.1","2021-04-08"," 9:17:00 AM","2021-04-08"," 9:23:00 AM","CE","15100","Buy","25","3.65","2.90","","-18.75"
"113.2","2021-04-08"," 9:17:00 AM","2021-04-08"," 9:34:00 AM","PE","14700","Buy","25","6.40","5.10","","-32.50"
"113.3","2021-04-08"," 9:17:00 AM","2021-04-08"," 12:31:00 PM","CE","15000","Sell","25","16.00","8.70","","182.50"
"113.4","2021-04-08"," 9:17:00 AM","2021-04-08"," 12:31:00 PM","PE","14800","Sell","25","16.30","5.35","","273.75"
"114","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:53:00 AM","","","","","","","21.03","-430.00"
"114.1","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:22:00 AM","CE","14750","Buy","25","4.30","3.45","","-21.25"
"114.2","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:18:00 AM","PE","14350","Buy","25","16.30","13.05","","-81.25"
"114.3","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:53:00 AM","CE","14650","Sell","25","20.20","4.45","","393.75"
"114.4","2021-04-15"," 9:17:00 AM","2021-04-15"," 9:53:00 AM","PE","14450","Sell","25","32.25","61.10","","-721.25"
"115","2021-04-22"," 9:17:00 AM","2021-04-22"," 10:31:00 AM","","","","","","","23.16","-675.00"
"115.1","2021-04-22"," 9:17:00 AM","2021-04-22"," 9:19:00 AM","CE","14350","Buy","25","7.45","5.95","","-37.50"
"115.2","2021-04-22"," 9:17:00 AM","2021-04-22"," 9:20:00 AM","PE","13950","Buy","25","15.30","12.25","","-76.25"
"115.3","2021-04-22"," 9:17:00 AM","2021-04-22"," 10:31:00 AM","CE","14250","Sell","25","30.20","73.00","","-1070.00"
"115.4","2021-04-22"," 9:17:00 AM","2021-04-22"," 10:31:00 AM","PE","14050","Sell","25","31.30","10.95","","508.75"
"116","2021-04-29"," 9:17:00 AM","2021-04-29"," 10:41:00 AM","","","","","","","22.25","-325.00"
"116.1","2021-04-29"," 9:17:00 AM","2021-04-29"," 9:19:00 AM","CE","15200","Buy","25","6.50","5.20","","-32.50"
"116.2","2021-04-29"," 9:17:00 AM","2021-04-29"," 10:41:00 AM","PE","14800","Buy","25","7.20","31.20","","600.00"
"116.3","2021-04-29"," 9:17:00 AM","2021-04-29"," 10:41:00 AM","CE","15100","Sell","25","20.90","1.95","","473.75"
"116.4","2021-04-29"," 9:17:00 AM","2021-04-29"," 10:41:00 AM","PE","14900","Sell","25","18.25","72.90","","-1366.25"
"117","2021-05-06"," 9:17:00 AM","2021-05-06"," 12:22:00 PM","","","","","","","21.86","473.75"
"117.1","2021-05-06"," 9:17:00 AM","2021-05-06"," 9:19:00 AM","CE","14900","Buy","25","1.80","1.45","","-8.75"
"117.2","2021-05-06"," 9:17:00 AM","2021-05-06"," 9:51:00 AM","PE","14500","Buy","25","10.95","8.75","","-55.00"
"117.3","2021-05-06"," 9:17:00 AM","2021-05-06"," 12:22:00 PM","CE","14800","Sell","25","9.40","4.30","","127.50"
"117.4","2021-05-06"," 9:17:00 AM","2021-05-06"," 12:22:00 PM","PE","14600","Sell","25","27.80","11.40","","410.00"
"118","2021-05-12"," 9:17:00 AM","2021-05-12"," 9:37:00 AM","","","","","","","19.83","-253.75"
"118.1","2021-05-12"," 9:17:00 AM","2021-05-12"," 9:25:00 AM","CE","15000","Buy","25","2.40","1.90","","-12.50"
"118.2","2021-05-12"," 9:17:00 AM","2021-05-12"," 9:19:00 AM","PE","14600","Buy","25","4.40","3.50","","-22.50"
"118.3","2021-05-12"," 9:17:00 AM","2021-05-12"," 9:37:00 AM","CE","14900","Sell","25","10.60","5.10","","137.50"
"118.4","2021-05-12"," 9:17:00 AM","2021-05-12"," 9:37:00 AM","PE","14700","Sell","25","15.80","30.05","","-356.25"
"119","2021-05-20"," 9:17:00 AM","2021-05-20"," 9:30:00 AM","","","","","","","19.08","-218.75"
"119.1","2021-05-20"," 9:17:00 AM","2021-05-20"," 9:23:00 AM","CE","15250","Buy","25","1.55","1.25","","-7.50"
"119.2","2021-05-20"," 9:17:00 AM","2021-05-20"," 9:30:00 AM","PE","14850","Buy","25","3.80","7.00","","80.00"
"119.3","2021-05-20"," 9:17:00 AM","2021-05-20"," 9:30:00 AM","CE","15150","Sell","25","9.70","4.00","","142.50"
"119.4","2021-05-20"," 9:17:00 AM","2021-05-20"," 9:30:00 AM","PE","14950","Sell","25","12.65","30.00","","-433.75"
"120","2021-05-27"," 9:17:00 AM","2021-05-27"," 1:37:00 PM","","","","","","","20.99","301.25"
"120.1","2021-05-27"," 9:17:00 AM","2021-05-27"," 10:33:00 AM","CE","15500","Buy","25","1.80","1.45","","-8.75"
"120.2","2021-05-27"," 9:17:00 AM","2021-05-27"," 9:50:00 AM","PE","15100","Buy","25","4.40","3.50","","-22.50"
"120.3","2021-05-27"," 9:17:00 AM","2021-05-27"," 1:37:00 PM","CE","15400","Sell","25","9.95","6.75","","80.00"
"120.4","2021-05-27"," 9:17:00 AM","2021-05-27"," 1:37:00 PM","PE","15200","Sell","25","12.30","2.20","","252.50"
"121","2021-06-03"," 9:17:00 AM","2021-06-03"," 11:34:00 AM","","","","","","","15.78","160.00"
"121.1","2021-06-03"," 9:17:00 AM","2021-06-03"," 9:23:00 AM","CE","15850","Buy","25","1.55","1.25","","-7.50"
"121.2","2021-06-03"," 9:17:00 AM","2021-06-03"," 9:19:00 AM","PE","15450","Buy","25","4.65","3.70","","-23.75"
"121.3","2021-06-03"," 9:17:00 AM","2021-06-03"," 11:34:00 AM","CE","15750","Sell","25","4.70","2.45","","56.25"
"121.4","2021-06-03"," 9:17:00 AM","2021-06-03"," 11:34:00 AM","PE","15550","Sell","25","10.50","5.10","","135.00"
"122","2021-06-10"," 9:17:00 AM","2021-06-10"," 1:20:00 PM","","","","","","","14.61","290.00"
"122.1","2021-06-10"," 9:17:00 AM","2021-06-10"," 10:31:00 AM","CE","15900","Buy","25","1.50","1.20","","-7.50"
"122.2","2021-06-10"," 9:17:00 AM","2021-06-10"," 10:45:00 AM","PE","15500","Buy","25","4.30","3.45","","-21.25"
"122.3","2021-06-10"," 9:17:00 AM","2021-06-10"," 1:20:00 PM","CE","15800","Sell","25","5.20","3.65","","38.75"
"122.4","2021-06-10"," 9:17:00 AM","2021-06-10"," 1:20:00 PM","PE","15600","Sell","25","15.60","4.40","","280.00"
"123","2021-06-17"," 9:17:00 AM","2021-06-17"," 9:18:00 AM","","","","","","","15.30","1300.00"
"123.1","2021-06-17"," 9:17:00 AM","2021-06-17"," 9:18:00 AM","CE","15850","Buy","25","5.55","4.45","","-27.50"
"123.2","2021-06-17"," 9:17:00 AM","2021-06-17"," 9:18:00 AM","PE","15450","Buy","25","3.95","3.15","","-20.00"
"123.3","2021-06-17"," 9:17:00 AM","2021-06-17"," 9:18:00 AM","CE","15750","Sell","25","68.20","16.95","","1281.25"
"123.4","2021-06-17"," 9:17:00 AM","2021-06-17"," 9:18:00 AM","PE","15550","Sell","25","10.80","8.15","","66.25"
"124","2021-06-24"," 9:17:00 AM","2021-06-24"," 12:12:00 PM","","","","","","","15.40","381.25"
"124.1","2021-06-24"," 9:17:00 AM","2021-06-24"," 9:30:00 AM","CE","15950","Buy","25","2.20","1.75","","-11.25"
"124.2","2021-06-24"," 9:17:00 AM","2021-06-24"," 9:32:00 AM","PE","15550","Buy","25","6.55","5.25","","-32.50"
"124.3","2021-06-24"," 9:17:00 AM","2021-06-24"," 12:12:00 PM","CE","15850","Sell","25","7.40","3.90","","87.50"
"124.4","2021-06-24"," 9:17:00 AM","2021-06-24"," 12:12:00 PM","PE","15650","Sell","25","21.85","8.35","","337.50"
"125","2021-07-01"," 9:17:00 AM","2021-07-01"," 12:54:00 PM","","","","","","","13.04","156.25"
"125.1","2021-07-01"," 9:17:00 AM","2021-07-01"," 12:05:00 PM","CE","15950","Buy","25","1.35","1.10","","-6.25"
"125.2","2021-07-01"," 9:17:00 AM","2021-07-01"," 11:51:00 AM","PE","15550","Buy","25","1.90","1.50","","-10.00"
"125.3","2021-07-01"," 9:17:00 AM","2021-07-01"," 12:54:00 PM","CE","15850","Sell","25","4.35","1.65","","67.50"
"125.4","2021-07-01"," 9:17:00 AM","2021-07-01"," 12:54:00 PM","PE","15650","Sell","25","7.80","3.60","","105.00"
"126","2021-07-08"," 9:17:00 AM","2021-07-08"," 12:35:00 PM","","","","","","","12.46","-110.00"
"126.1","2021-07-08"," 9:17:00 AM","2021-07-08"," 12:35:00 PM","CE","16050","Buy","25","1.15","1.45","","7.50"
"126.2","2021-07-08"," 9:17:00 AM","2021-07-08"," 9:23:00 AM","PE","15650","Buy","25","2.70","2.15","","-13.75"
"126.3","2021-07-08"," 9:17:00 AM","2021-07-08"," 12:35:00 PM","CE","15950","Sell","25","5.80","1.85","","98.75"
"126.4","2021-07-08"," 9:17:00 AM","2021-07-08"," 12:35:00 PM","PE","15750","Sell","25","6.85","14.95","","-202.50"
"127","2021-07-15"," 9:17:00 AM","2021-07-15"," 12:48:00 PM","","","","","","","12.65","163.75"
"127.1","2021-07-15"," 9:17:00 AM","2021-07-15"," 12:48:00 PM","CE","16100","Buy","25","0.90","0.85","","-1.25"
"127.2","2021-07-15"," 9:17:00 AM","2021-07-15"," 9:28:00 AM","PE","15700","Buy","25","4.15","3.30","","-21.25"
"127.3","2021-07-15"," 9:17:00 AM","2021-07-15"," 12:48:00 PM","CE","16000","Sell","25","2.05","2.50","","-11.25"
"127.4","2021-07-15"," 9:17:00 AM","2021-07-15"," 12:48:00 PM","PE","15800","Sell","25","11.95","4.05","","197.50"
"128","2021-07-22"," 9:17:00 AM","2021-07-22"," 10:21:00 AM","","","","","","","12.78","162.50"
